parent_chembl_id,name,molecule_type,max_phase,first_approval,withdrawn_flag,canonical_smiles,standard_inchi,standard_inchi_key,full_mwt,mw_freebase,alogp,psa,hbd,hba,num_ro5_violations,n_approved_forms,approved_form_chembl_ids,approved_form_names,has_parent_smiles,bbb_martins_probability,bbb_positive,high_confidence_bbb,rdkit_parse_ok,n_fragments,multifragment_flag,elements,special_elements,other_elements,special_element_flag,other_element_flag,heavy_atoms,rotatable_bonds,torsion_gt32_flag,formal_charge,abs_formal_charge,mol_wt_rdkit,tpsa_rdkit,clogp_rdkit,hbd_rdkit,hba_rdkit,ring_count,manual_review_flag,technical_exclusion_reason,docking_compatible,pdbqt_file,vina_affinity_kcal_mol,status,pose_file,log_file,vina_rank
CHEMBL853,ZALCITABINE,Small molecule,4.0,1992.0,0,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,"InChI=1S/C9H13N3O3/c10-7-3-4-12(9(14)11-7)8-2-1-6(5-13)15-8/h3-4,6,8,13H,1-2,5H2,(H2,10,11,14)/t6-,8+/m0/s1",WREGKURFCTUGRC-POYBYMJQSA-N,211.22,211.22,-0.5,90.37,2.0,6.0,0.0,1,CHEMBL853,ZALCITABINE,1,0.8902010440826416,True,True,True,1,False,C;N;O,,,False,False,15,2,False,0,0,211.221,90.37,-0.5046000000000002,2,5,2,False,,True,ligands_pdbqt/CHEMBL853.pdbqt,-5.494,completed,vina_screening_full/poses/CHEMBL853_out.pdbqt,vina_screening_full/logs/CHEMBL853.log,658
CHEMBL1094636,NIRAPARIB,Small molecule,4.0,2017.0,0,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,"InChI=1S/C19H20N4O/c20-19(24)17-5-1-3-15-12-23(22-18(15)17)16-8-6-13(7-9-16)14-4-2-10-21-11-14/h1,3,5-9,12,14,21H,2,4,10-11H2,(H2,20,24)/t14-/m1/s1",PCHKPVIQAHNQLW-CQSZACIVSA-N,320.4,320.4,2.59,72.94,2.0,4.0,0.0,2,CHEMBL1094636;CHEMBL3989922,NIRAPARIB;NIRAPARIB TOSYLATE MONOHYDRATE,1,0.9172031879425048,True,True,True,1,False,C;N;O,,,False,False,24,3,False,0,0,320.396,72.94,2.591400000000001,2,3,4,False,,True,ligands_pdbqt/CHEMBL1094636.pdbqt,-5.493,completed,vina_screening_full/poses/CHEMBL1094636_out.pdbqt,vina_screening_full/logs/CHEMBL1094636.log,659
CHEMBL1102,GLUTETHIMIDE,Small molecule,4.0,1976.0,0,CCC1(c2ccccc2)CCC(=O)NC1=O,"InChI=1S/C13H15NO2/c1-2-13(10-6-4-3-5-7-10)9-8-11(15)14-12(13)16/h3-7H,2,8-9H2,1H3,(H,14,15,16)",JMBQKKAJIKAWKF-UHFFFAOYSA-N,217.27,217.27,1.77,46.17,1.0,2.0,0.0,1,CHEMBL1102,GLUTETHIMIDE,1,0.9963467597961426,True,True,True,1,False,C;N;O,,,False,False,16,2,False,0,0,217.26799999999992,46.17,1.771,1,2,2,False,,True,ligands_pdbqt/CHEMBL1102.pdbqt,-5.484,completed,vina_screening_full/poses/CHEMBL1102_out.pdbqt,vina_screening_full/logs/CHEMBL1102.log,660
CHEMBL20883,TEGAFUR,Small molecule,4.0,,0,O=c1[nH]c(=O)n(C2CCCO2)cc1F,"InChI=1S/C8H9FN2O3/c9-5-4-11(6-2-1-3-14-6)8(13)10-7(5)12/h4,6H,1-3H2,(H,10,12,13)",WFWLQNSHRPWKFK-UHFFFAOYSA-N,200.17,200.17,-0.02,64.09,1.0,4.0,0.0,1,CHEMBL20883,TEGAFUR,1,0.910194945335388,True,True,True,1,False,C;F;N;O,,,False,False,14,1,False,0,0,200.169,64.09,-0.0153000000000003,1,3,2,False,,True,ligands_pdbqt/CHEMBL20883.pdbqt,-5.469,completed,vina_screening_full/poses/CHEMBL20883_out.pdbqt,vina_screening_full/logs/CHEMBL20883.log,661
CHEMBL844,BRIMONIDINE,Small molecule,4.0,1996.0,0,Brc1c(NC2=NCCN2)ccc2nccnc12,"InChI=1S/C11H10BrN5/c12-9-7(17-11-15-5-6-16-11)1-2-8-10(9)14-4-3-13-8/h1-4H,5-6H2,(H2,15,16,17)",XYLJNLCSTIOKRM-UHFFFAOYSA-N,292.14,292.14,1.76,62.2,2.0,5.0,0.0,2,CHEMBL1200389;CHEMBL844,BRIMONIDINE;BRIMONIDINE TARTRATE,1,0.7939413189888,True,False,True,1,False,Br;C;N,,,False,False,17,1,False,0,0,292.14000000000004,62.2,1.7634,2,5,3,False,,True,ligands_pdbqt/CHEMBL844.pdbqt,-5.469,completed,vina_screening_full/poses/CHEMBL844_out.pdbqt,vina_screening_full/logs/CHEMBL844.log,662
CHEMBL3,NICOTINE,Small molecule,4.0,1984.0,0,CN1CCC[C@H]1c1cccnc1,"InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/t10-/m0/s1",SNICXCGAKADSCV-JTQLQIEISA-N,162.24,162.24,1.85,16.13,0.0,2.0,0.0,1,CHEMBL3,NICOTINE,1,0.9736340880393982,True,True,True,1,False,C;N,,,False,False,12,1,False,0,0,162.236,16.130000000000003,1.8483,0,2,2,False,,True,ligands_pdbqt/CHEMBL3.pdbqt,-5.467,completed,vina_screening_full/poses/CHEMBL3_out.pdbqt,vina_screening_full/logs/CHEMBL3.log,663
CHEMBL1100,PARAMETHADIONE,Small molecule,4.0,1949.0,0,CCC1(C)OC(=O)N(C)C1=O,"InChI=1S/C7H11NO3/c1-4-7(2)5(9)8(3)6(10)11-7/h4H2,1-3H3",VQASKUSHBVDKGU-UHFFFAOYSA-N,157.17,157.17,0.76,46.61,0.0,3.0,0.0,1,CHEMBL1100,PARAMETHADIONE,1,0.9950427651405336,True,True,True,1,False,C;N;O,,,False,False,11,1,False,0,0,157.16899999999995,46.61,0.7637,0,3,1,False,,True,ligands_pdbqt/CHEMBL1100.pdbqt,-5.466,completed,vina_screening_full/poses/CHEMBL1100_out.pdbqt,vina_screening_full/logs/CHEMBL1100.log,664
CHEMBL1480987,CYCLANDELATE,Small molecule,4.0,,0,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,"InChI=1S/C17H24O3/c1-12-9-14(11-17(2,3)10-12)20-16(19)15(18)13-7-5-4-6-8-13/h4-8,12,14-15,18H,9-11H2,1-3H3",WZHCOOQXZCIUNC-UHFFFAOYSA-N,276.38,276.38,3.48,46.53,1.0,3.0,0.0,1,CHEMBL1480987,CYCLANDELATE,1,0.9436260461807252,True,True,True,1,False,C;O,,,False,False,20,3,False,0,0,276.37600000000003,46.53,3.4780000000000024,1,3,2,False,,True,ligands_pdbqt/CHEMBL1480987.pdbqt,-5.444,completed,vina_screening_full/poses/CHEMBL1480987_out.pdbqt,vina_screening_full/logs/CHEMBL1480987.log,665
CHEMBL488,AMINOGLUTETHIMIDE,Small molecule,4.0,1980.0,0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,"InChI=1S/C13H16N2O2/c1-2-13(8-7-11(16)15-12(13)17)9-3-5-10(14)6-4-9/h3-6H,2,7-8,14H2,1H3,(H,15,16,17)",ROBVIMPUHSLWNV-UHFFFAOYSA-N,232.28,232.28,1.35,72.19,2.0,3.0,0.0,1,CHEMBL488,AMINOGLUTETHIMIDE,1,0.9909895658493042,True,True,True,1,False,C;N;O,,,False,False,17,2,False,0,0,232.283,72.19,1.3532,2,3,2,False,,True,ligands_pdbqt/CHEMBL488.pdbqt,-5.439,completed,vina_screening_full/poses/CHEMBL488_out.pdbqt,vina_screening_full/logs/CHEMBL488.log,666
CHEMBL24778,SILODOSIN,Small molecule,4.0,2008.0,0,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,"InChI=1S/C25H32F3N3O4/c1-17(30-8-12-34-21-5-2-3-6-22(21)35-16-25(26,27)28)13-18-14-19-7-10-31(9-4-11-32)23(19)20(15-18)24(29)33/h2-3,5-6,14-15,17,30,32H,4,7-13,16H2,1H3,(H2,29,33)/t17-/m1/s1",PNCPYILNMDWPEY-QGZVFWFLSA-N,495.54,495.54,3.07,97.05,3.0,6.0,0.0,1,CHEMBL24778,SILODOSIN,1,0.8269363522529602,True,True,True,1,False,C;F;N;O,,,False,False,35,13,False,0,0,495.5420000000002,97.05,3.0711000000000013,3,6,3,False,,True,ligands_pdbqt/CHEMBL24778.pdbqt,-5.43,completed,vina_screening_full/poses/CHEMBL24778_out.pdbqt,vina_screening_full/logs/CHEMBL24778.log,667
CHEMBL524,METHOXAMINE,Small molecule,4.0,1982.0,0,COc1ccc(OC)c(C(O)C(C)N)c1,"InChI=1S/C11H17NO3/c1-7(12)11(13)9-6-8(14-2)4-5-10(9)15-3/h4-7,11,13H,12H2,1-3H3",WJAJPNHVVFWKKL-UHFFFAOYSA-N,211.26,211.26,1.08,64.71,2.0,4.0,0.0,2,CHEMBL1201103;CHEMBL524,METHOXAMINE;METHOXAMINE HYDROCHLORIDE,1,0.5933318138122559,True,False,True,1,False,C;N;O,,,False,False,15,4,False,0,0,211.261,64.71,1.0844,2,4,1,False,,True,ligands_pdbqt/CHEMBL524.pdbqt,-5.429,completed,vina_screening_full/poses/CHEMBL524_out.pdbqt,vina_screening_full/logs/CHEMBL524.log,668
CHEMBL473,DOFETILIDE,Small molecule,4.0,1999.0,0,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,"InChI=1S/C19H27N3O5S2/c1-22(13-12-16-4-6-17(7-5-16)20-28(2,23)24)14-15-27-19-10-8-18(9-11-19)21-29(3,25)26/h4-11,20-21H,12-15H2,1-3H3",IXTMWRCNAAVVAI-UHFFFAOYSA-N,441.58,441.58,1.98,104.81,2.0,6.0,0.0,1,CHEMBL473,DOFETILIDE,1,0.5967533707618713,True,False,True,1,False,C;N;O;S,,,False,False,29,11,False,0,0,441.57500000000016,104.81,1.9829,2,6,2,False,,True,ligands_pdbqt/CHEMBL473.pdbqt,-5.424,completed,vina_screening_full/poses/CHEMBL473_out.pdbqt,vina_screening_full/logs/CHEMBL473.log,669
CHEMBL345714,ACIPIMOX,Small molecule,4.0,,0,Cc1cnc(C(=O)O)c[n+]1[O-],"InChI=1S/C6H6N2O3/c1-4-2-7-5(6(9)10)3-8(4)11/h2-3H,1H3,(H,9,10)",DJQOOSBJCLSSEY-UHFFFAOYSA-N,154.12,154.12,-0.28,77.13,1.0,3.0,0.0,1,CHEMBL345714,ACIPIMOX,1,0.6153690278530121,True,False,True,1,False,C;N;O,,,False,False,11,1,False,0,0,154.12499999999997,77.13,-0.2783799999999999,1,3,1,False,,True,ligands_pdbqt/CHEMBL345714.pdbqt,-5.418,completed,vina_screening_full/poses/CHEMBL345714_out.pdbqt,vina_screening_full/logs/CHEMBL345714.log,670
CHEMBL1110,ALOSETRON,Small molecule,4.0,2000.0,0,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,"InChI=1S/C17H18N4O/c1-11-13(19-10-18-11)9-21-8-7-15-16(17(21)22)12-5-3-4-6-14(12)20(15)2/h3-6,10H,7-9H2,1-2H3,(H,18,19)",JSWZEAMFRNKZNL-UHFFFAOYSA-N,294.36,294.36,2.41,53.92,1.0,3.0,0.0,2,CHEMBL1110;CHEMBL1200885,ALOSETRON;ALOSETRON HYDROCHLORIDE,1,0.9615851759910584,True,True,True,1,False,C;N;O,,,False,False,22,2,False,0,0,294.35800000000006,53.92,2.4083200000000007,1,2,4,False,,True,ligands_pdbqt/CHEMBL1110.pdbqt,-5.415,completed,vina_screening_full/poses/CHEMBL1110_out.pdbqt,vina_screening_full/logs/CHEMBL1110.log,671
CHEMBL1679,LEUCOVORIN,Small molecule,4.0,1952.0,0,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,"InChI=1S/C20H23N7O7/c21-20-25-16-15(18(32)26-20)27(9-28)12(8-23-16)7-22-11-3-1-10(2-4-11)17(31)24-13(19(33)34)5-6-14(29)30/h1-4,9,12-13,22H,5-8H2,(H,24,31)(H,29,30)(H,33,34)(H4,21,23,25,26,32)/t12?,13-/m0/s1",VVIAGPKUTFNRDU-ABLWVSNPSA-N,473.45,473.45,-0.73,219.84,7.0,9.0,1.0,2,CHEMBL1201138;CHEMBL1679,LEUCOVORIN;LEUCOVORIN CALCIUM,1,0.6103225469589233,True,False,True,1,False,C;N;O,,,False,False,34,10,False,0,0,473.4460000000002,219.84,-0.7310999999999974,7,9,3,False,,True,ligands_pdbqt/CHEMBL1679.pdbqt,-5.407,completed,vina_screening_full/poses/CHEMBL1679_out.pdbqt,vina_screening_full/logs/CHEMBL1679.log,672
CHEMBL444,BARBITAL,Small molecule,4.0,,0,CCC1(CC)C(=O)NC(=O)NC1=O,"InChI=1S/C8H12N2O3/c1-3-8(4-2)5(11)9-7(13)10-6(8)12/h3-4H2,1-2H3,(H2,9,10,11,12,13)",FTOAOBMCPZCFFF-UHFFFAOYSA-N,184.19,184.19,0.16,75.27,2.0,3.0,0.0,2,CHEMBL2105904;CHEMBL444,BARBITAL;BARBITAL SODIUM,1,0.991257655620575,True,True,True,1,False,C;N;O,,,False,False,13,2,False,0,0,184.195,75.27000000000001,0.1587999999999999,2,3,1,False,,True,ligands_pdbqt/CHEMBL444.pdbqt,-5.403,completed,vina_screening_full/poses/CHEMBL444_out.pdbqt,vina_screening_full/logs/CHEMBL444.log,673
CHEMBL1740513,ISAXONINE,Small molecule,4.0,,1,CC(C)Nc1ncccn1,"InChI=1S/C7H11N3/c1-6(2)10-7-8-4-3-5-9-7/h3-6H,1-2H3,(H,8,9,10)",FTCYIGBVOHNHCD-UHFFFAOYSA-N,137.19,137.19,1.3,37.81,1.0,3.0,0.0,2,CHEMBL1697751;CHEMBL1740513,ISAXONINE;ISAXONINE PHOSPHATE,1,0.9658743739128112,True,True,True,1,False,C;N,,,False,False,10,2,False,0,0,137.18599999999998,37.81,1.2969,1,3,1,False,,True,ligands_pdbqt/CHEMBL1740513.pdbqt,-5.4,completed,vina_screening_full/poses/CHEMBL1740513_out.pdbqt,vina_screening_full/logs/CHEMBL1740513.log,674
CHEMBL1286,LEVETIRACETAM,Small molecule,4.0,1999.0,0,CC[C@@H](C(N)=O)N1CCCC1=O,"InChI=1S/C8H14N2O2/c1-2-6(8(9)12)10-5-3-4-7(10)11/h6H,2-5H2,1H3,(H2,9,12)/t6-/m0/s1",HPHUVLMMVZITSG-LURJTMIESA-N,170.21,170.21,-0.13,63.4,1.0,2.0,0.0,1,CHEMBL1286,LEVETIRACETAM,1,0.9868351697921752,True,True,True,1,False,C;N;O,,,False,False,12,3,False,0,0,170.212,63.400000000000006,-0.1272999999999999,1,2,1,False,,True,ligands_pdbqt/CHEMBL1286.pdbqt,-5.396,completed,vina_screening_full/poses/CHEMBL1286_out.pdbqt,vina_screening_full/logs/CHEMBL1286.log,675
CHEMBL1006,AMIFOSTINE,Small molecule,4.0,1995.0,0,NCCCNCCSP(=O)(O)O,"InChI=1S/C5H15N2O3PS/c6-2-1-3-7-4-5-12-11(8,9)10/h7H,1-6H2,(H2,8,9,10)",JKOQGQFVAUAYPM-UHFFFAOYSA-N,214.23,214.23,-0.25,95.58,4.0,4.0,0.0,1,CHEMBL1006,AMIFOSTINE,1,0.5922559082508088,True,False,True,1,False,C;N;O;P;S,,,False,False,12,7,False,0,0,214.227,95.58,-0.2492999999999997,4,4,0,False,,True,ligands_pdbqt/CHEMBL1006.pdbqt,-5.388,completed,vina_screening_full/poses/CHEMBL1006_out.pdbqt,vina_screening_full/logs/CHEMBL1006.log,676
CHEMBL861,MEPHENYTOIN,Small molecule,4.0,1946.0,0,CCC1(c2ccccc2)NC(=O)N(C)C1=O,"InChI=1S/C12H14N2O2/c1-3-12(9-7-5-4-6-8-9)10(15)14(2)11(16)13-12/h4-8H,3H2,1-2H3,(H,13,16)",GMHKMTDVRCWUDX-UHFFFAOYSA-N,218.26,218.26,1.47,49.41,1.0,2.0,0.0,1,CHEMBL861,MEPHENYTOIN,1,0.9963358640670776,True,True,True,1,False,C;N;O,,,False,False,16,2,False,0,0,218.256,49.41,1.4735000000000005,1,2,2,False,,True,ligands_pdbqt/CHEMBL861.pdbqt,-5.388,completed,vina_screening_full/poses/CHEMBL861_out.pdbqt,vina_screening_full/logs/CHEMBL861.log,677
CHEMBL170,QUININE,Small molecule,4.0,2005.0,0,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"InChI=1S/C20H24N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3/t13-,14-,19-,20+/m0/s1",LOUPRKONTZGTKE-WZBLMQSHSA-N,324.42,324.42,3.17,45.59,1.0,4.0,0.0,2,CHEMBL170;CHEMBL2359966,QUININE;QUININE SULFATE,1,0.8575640559196472,True,True,True,1,False,C;N;O,,,False,False,24,4,False,0,0,324.4240000000001,45.59,3.1732000000000014,1,4,5,False,,True,ligands_pdbqt/CHEMBL170.pdbqt,-5.385,completed,vina_screening_full/poses/CHEMBL170_out.pdbqt,vina_screening_full/logs/CHEMBL170.log,678
CHEMBL464,ETRETINATE,Small molecule,4.0,1986.0,1,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,"InChI=1S/C23H30O3/c1-8-26-23(24)14-17(3)11-9-10-16(2)12-13-21-18(4)15-22(25-7)20(6)19(21)5/h9-15H,8H2,1-7H3/b11-9+,13-12+,16-10+,17-14+",HQMNCQVAMBCHCO-DJRRULDNSA-N,354.49,354.49,5.65,35.53,0.0,3.0,1.0,1,CHEMBL464,ETRETINATE,1,0.7284757375717164,True,False,True,1,False,C;O,,,False,False,26,7,False,0,0,354.4900000000001,35.53,5.645560000000007,0,3,1,False,,True,ligands_pdbqt/CHEMBL464.pdbqt,-5.381,completed,vina_screening_full/poses/CHEMBL464_out.pdbqt,vina_screening_full/logs/CHEMBL464.log,679
CHEMBL27810,CELIPROLOL,Small molecule,4.0,,0,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,"InChI=1S/C20H33N3O4/c1-7-23(8-2)19(26)22-15-9-10-18(17(11-15)14(3)24)27-13-16(25)12-21-20(4,5)6/h9-11,16,21,25H,7-8,12-13H2,1-6H3,(H,22,26)",JOATXPAWOHTVSZ-UHFFFAOYSA-N,379.5,379.5,2.89,90.9,3.0,5.0,0.0,2,CHEMBL1742424;CHEMBL27810,CELIPROLOL;CELIPROLOL HYDROCHLORIDE,1,0.7627827525138855,True,False,True,1,False,C;N;O,,,False,False,27,9,False,0,0,379.5010000000002,90.9,2.8907000000000007,3,5,1,False,,True,ligands_pdbqt/CHEMBL27810.pdbqt,-5.375,completed,vina_screening_full/poses/CHEMBL27810_out.pdbqt,vina_screening_full/logs/CHEMBL27810.log,680
CHEMBL1237119,TREPROSTINIL,Small molecule,4.0,2002.0,0,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,"InChI=1S/C23H34O5/c1-2-3-4-7-17(24)9-10-18-19-11-15-6-5-8-22(28-14-23(26)27)20(15)12-16(19)13-21(18)25/h5-6,8,16-19,21,24-25H,2-4,7,9-14H2,1H3,(H,26,27)/t16-,17-,18+,19-,21+/m0/s1",PAJMKGZZBBTTOY-ZFORQUDYSA-N,390.52,390.52,3.58,86.99,3.0,4.0,0.0,3,CHEMBL1237119;CHEMBL2107815;CHEMBL561157,TREPROSTINIL;TREPROSTINIL DIOLAMINE;TREPROSTINIL SODIUM,1,0.6387872338294983,True,False,True,1,False,C;O,,,False,False,28,10,False,0,0,390.5200000000002,86.99000000000001,3.583200000000003,3,4,3,False,,True,ligands_pdbqt/CHEMBL1237119.pdbqt,-5.374,completed,vina_screening_full/poses/CHEMBL1237119_out.pdbqt,vina_screening_full/logs/CHEMBL1237119.log,681
CHEMBL2107825,TENOFOVIR ALAFENAMIDE,Small molecule,4.0,2015.0,0,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,"InChI=1S/C21H29N6O5P/c1-14(2)31-21(28)16(4)26-33(29,32-17-8-6-5-7-9-17)13-30-15(3)10-27-12-25-18-19(22)23-11-24-20(18)27/h5-9,11-12,14-16H,10,13H2,1-4H3,(H,26,29)(H2,22,23,24)/t15-,16+,33+/m1/s1",LDEKQSIMHVQZJK-CAQYMETFSA-N,476.47,476.47,2.97,143.48,2.0,10.0,0.0,2,CHEMBL2107825;CHEMBL2364637,TENOFOVIR ALAFENAMIDE;TENOFOVIR ALAFENAMIDE FUMARATE,1,0.7403319120407105,True,False,True,1,False,C;N;O;P,,,False,False,33,11,False,0,0,476.47400000000016,143.48,2.9729,2,9,3,False,,True,ligands_pdbqt/CHEMBL2107825.pdbqt,-5.36,completed,vina_screening_full/poses/CHEMBL2107825_out.pdbqt,vina_screening_full/logs/CHEMBL2107825.log,682
CHEMBL1037,GUANADREL,Small molecule,4.0,1982.0,0,N=C(N)NCC1COC2(CCCCC2)O1,"InChI=1S/C10H19N3O2/c11-9(12)13-6-8-7-14-10(15-8)4-2-1-3-5-10/h8H,1-7H2,(H4,11,12,13)",HPBNRIOWIXYZFK-UHFFFAOYSA-N,213.28,213.28,0.55,80.36,3.0,3.0,0.0,2,CHEMBL1037;CHEMBL3184143,GUANADREL;GUANADREL SULFATE,1,0.8478930473327637,True,True,True,1,False,C;N;O,,,False,False,15,2,False,0,0,213.28099999999992,80.36000000000001,0.5452699999999997,3,3,2,False,,True,ligands_pdbqt/CHEMBL1037.pdbqt,-5.356,completed,vina_screening_full/poses/CHEMBL1037_out.pdbqt,vina_screening_full/logs/CHEMBL1037.log,683
